date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:41:21	63995/63995	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:41:20%20GMT	http://sil-asia.org/2018/11/27/	~/mirrored_project/sil-asia.org/2018/11/27/index.html	(from http://sil-asia.org/join-a-short-course-on-digital-health-impact-framework/)
16:41:26	72106/72106	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Dec%202024%2008:41:21%20GMT	http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/%22https:/www.adb.org/publications/investing-digital-health%22https:/www.adb.org/publications/investing-digital-health/a/span	~/mirrored_project/sil-asia.org/how-can-a-developing-member-country-benefit-fro/_https_/www.adb.org/publications/investing-digital-health_https_/www.adb.org/publications/investing-digital-health/a/span.244.delayed	(from http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/)
16:41:28	86218/86218	---M-Z	200	added ('OK')	application/rss+xml	etag:%223278d383c6d597c563c1ee3b70802014-gzip%22	http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/feed/	~/mirrored_project/sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/feed/index.html	(from http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/)
16:41:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2008:41:26%20GMT	http://sil-asia.org/?p=1567	~/mirrored_project/sil-asia.org/indexbd0a.html	(from http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/)
16:41:29	2248152/2248152	---M--	200	added ('OK')	image/jpeg	etag:%22224dd8-576b85f559c12%22	http://sil-asia.org/wp-content/uploads/2018/09/PHOTO-Peter-Drury.jpg	~/mirrored_project/sil-asia.org/wp-content/uploads/2018/09/PHOTO-Peter-Drury.jpg	(from http://sil-asia.org/managing-the-digital-health-forest/)
16:41:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2008:41:28%20GMT	http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/%22http://romebusinessschool.it/en/digital-health-impact-framework/%22>http://romebusinessschool.it/en/digital-health-impact-framework/</a>'	~/mirrored_project/sil-asia.org/how-can-a-developing-member-country-benefit-fro/_http_/romebusinessschool.it/en/digital-health-impact-framework/__http_/romebusinessschool.it/en/digital-health-impact-framework/_/a_'.245.delayed	(from http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/)
16:41:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2008:41:29%20GMT	http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/%22http:/romebusinessschool.it/en/digital-health-impact-framework/%22http:/romebusinessschool.it/en/digital-health-impact-framework//a	~/mirrored_project/sil-asia.org/how-can-a-developing-member-country-benefit-fro/_http_/romebusinessschool.it/en/digital-health-impact-framework/_http_/romebusinessschool.it/en/digital-health-impact-framework/a.246.delayed	(from http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/)
16:41:38	2009134/2009134	---M--	200	added ('OK')	image/png	etag:%221ea82e-5bd90c410f5df%22	http://sil-asia.org/wp-content/uploads/2021/02/COLLAGE.png	~/mirrored_project/sil-asia.org/wp-content/uploads/2021/02/COLLAGE.png	(from http://sil-asia.org/sil-asia-supports-enterprise-architecture-and-fhir-capacity-building-in-uzbekistan/)
16:41:52	72162/72162	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Dec%202024%2008:41:31%20GMT	http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/%22http:/romebusinessschool.it/en/digital-health-impact-framework/%22http:/romebusinessschool.it/en/digital-health-impact-framework/a	~/mirrored_project/sil-asia.org/how-can-a-developing-member-country-benefit-fro/_http_/romebusinessschool.it/en/digital-health-impact-framework/_http_/romebusinessschool.it/en/digital-health-impact-framework/a.247.delayed	(from http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/)
16:41:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2008:41:53%20GMT	http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/%22https://www.adb.org/sites/default/files/institutional-document/202016/better-performing-dmcs.pdf%22>https://www.adb.org/sites/default/files/institutional-document/202016/better-performing-dmcs.pdf</a></span>'	~/mirrored_project/sil-asia.org/how-can-a-developing-member-country-benefit-fro/_https_/www.adb.org/sites/default/files/institutional-document/202016/better-performing-dmcs.pdf__https_/www.adb.org/sites/default/files/i/span_'.248.delaye	(from http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/)
16:41:53	86986/86986	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:41:53%20GMT	http://sil-asia.org/events/2024-08/	~/mirrored_project/sil-asia.org/events/2024-08/index.html	(from http://sil-asia.org/events/2024-09/)
16:41:54	72756/72756	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:41:53%20GMT	http://sil-asia.org/author/admin/page/4/	~/mirrored_project/sil-asia.org/author/admin/page/4/index.html	(from http://sil-asia.org/author/admin/page/2/)
16:41:54	72608/72608	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:41:53%20GMT	http://sil-asia.org/author/admin/page/5/	~/mirrored_project/sil-asia.org/author/admin/page/5/index.html	(from http://sil-asia.org/author/admin/page/3/)
16:41:56	72181/72181	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:41:55%20GMT	http://sil-asia.org/author/admin/page/10/	~/mirrored_project/sil-asia.org/author/admin/page/10/index.html	(from http://sil-asia.org/author/admin/page/11/)
16:41:56	73150/73150	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:41:55%20GMT	http://sil-asia.org/author/admin/page/9/	~/mirrored_project/sil-asia.org/author/admin/page/9/index.html	(from http://sil-asia.org/author/admin/page/11/)
16:41:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2008:41:56%20GMT	http://sil-asia.org/?p=2248	~/mirrored_project/sil-asia.org/index833b.html	(from http://sil-asia.org/event/regional-fhir-workshop-2020/)
16:41:58	2732/2732	---M--	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202024%2008:41:56%20GMT	http://sil-asia.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsil-asia.org%2Fevent%2Fregional-fhir-workshop-2020%2F	~/mirrored_project/sil-asia.org/wp-json/oembed/1.0/embed8544.json	(from http://sil-asia.org/event/regional-fhir-workshop-2020/)
16:41:58	883/883	---M-Z	200	added ('OK')	application/rss+xml	etag:%2255386eede8f413afb774cb800dc9c7f0-gzip%22	http://sil-asia.org/event/regional-fhir-workshop-2020/feed/	~/mirrored_project/sil-asia.org/event/regional-fhir-workshop-2020/feed/index.html	(from http://sil-asia.org/event/regional-fhir-workshop-2020/)
16:41:58	17560/17560	---MC-	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202024%2008:41:58%20GMT	http://sil-asia.org/wp-json/tribe/events/v1/events/2248	~/mirrored_project/sil-asia.org/wp-json/tribe/events/v1/events/2248.json	(from http://sil-asia.org/event/regional-fhir-workshop-2020/)
16:42:00	890/890	---M-Z	200	added ('OK')	application/javascript	etag:%2237a-59b87fd70d3df-gzip%22	http://sil-asia.org/wp-content/plugins/the-events-calendar/src/resources/js/embedded-map.min.js?ver=4.9.13	~/mirrored_project/sil-asia.org/wp-content/plugins/the-events-calendar/src/resources/js/embedded-map.minc8f9.js	(from http://sil-asia.org/event/regional-fhir-workshop-2020/)
16:42:00	7935/7935	---M--	200	added ('OK')	text/calendar	date:Sun,%2022%20Dec%202024%2008:42:00%20GMT	http://sil-asia.org/event/regional-fhir-workshop-2020/?ical=1	~/mirrored_project/sil-asia.org/event/regional-fhir-workshop-2020/indexedf3.html	(from http://sil-asia.org/event/regional-fhir-workshop-2020/)
16:42:00	71838/71838	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:42:00%20GMT	http://sil-asia.org/event/doh-kmits-10th-health-ict-update/	~/mirrored_project/sil-asia.org/event/doh-kmits-10th-health-ict-update/index.html	(from http://sil-asia.org/event/regional-fhir-workshop-2020/)
16:42:00	85361/85361	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:42:00%20GMT	http://sil-asia.org/event/national-fhir-workshop-in-the-philippines/	~/mirrored_project/sil-asia.org/event/national-fhir-workshop-in-the-philippines/index.html	(from http://sil-asia.org/event/regional-fhir-workshop-2020/)
16:42:02	70545/70545	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:42:01%20GMT	http://sil-asia.org/tag/fhir/	~/mirrored_project/sil-asia.org/tag/fhir/index.html	(from http://sil-asia.org/event/regional-fhir-workshop-2020/)
16:42:02	70436/70436	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:42:01%20GMT	http://sil-asia.org/tag/hl7/	~/mirrored_project/sil-asia.org/tag/hl7/index.html	(from http://sil-asia.org/event/regional-fhir-workshop-2020/)
16:42:02	70852/70852	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:42:01%20GMT	http://sil-asia.org/tag/interoperability/	~/mirrored_project/sil-asia.org/tag/interoperability/index.html	(from http://sil-asia.org/event/regional-fhir-workshop-2020/)
16:42:04	65637/65637	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:42:01%20GMT	http://sil-asia.org/tag/community/	~/mirrored_project/sil-asia.org/tag/community/index.html	(from http://sil-asia.org/event/regional-fhir-workshop-2020/)
16:42:04	2535/2535	---M--	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202024%2008:42:04%20GMT	http://sil-asia.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsil-asia.org%2Fsil-asia-undergoes-fhir-training%2F	~/mirrored_project/sil-asia.org/wp-json/oembed/1.0/embed3573.json	(from http://sil-asia.org/sil-asia-undergoes-fhir-training/)
16:42:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2008:42:04%20GMT	http://sil-asia.org/?p=576	~/mirrored_project/sil-asia.org/indexaa4f.html	(from http://sil-asia.org/sil-asia-undergoes-fhir-training/)
16:42:04	70705/70705	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:42:04%20GMT	http://sil-asia.org/tag/standards/	~/mirrored_project/sil-asia.org/tag/standards/index.html	(from http://sil-asia.org/event/regional-fhir-workshop-2020/)
16:42:06	61674/61674	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:42:05%20GMT	http://sil-asia.org/2018/06/13/	~/mirrored_project/sil-asia.org/2018/06/13/index.html	(from http://sil-asia.org/sil-asia-undergoes-fhir-training/)
16:42:06	2623/2623	---M--	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202024%2008:42:05%20GMT	http://sil-asia.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsil-asia.org%2Fsil-asia-joins-blockchain-for-healthcare-workshop%2F	~/mirrored_project/sil-asia.org/wp-json/oembed/1.0/embedb68b.json	(from http://sil-asia.org/sil-asia-joins-blockchain-for-healthcare-workshop/)
16:42:06	78731/78731	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a9e23181962ca86384204b47531fb26f-gzip%22	http://sil-asia.org/sil-asia-undergoes-fhir-training/feed/	~/mirrored_project/sil-asia.org/sil-asia-undergoes-fhir-training/feed/index.html	(from http://sil-asia.org/sil-asia-undergoes-fhir-training/)
16:42:08	77183/77183	---M-Z	200	added ('OK')	application/rss+xml	etag:%22de80c549ff8a8aab66d5b536e7cfb09f-gzip%22	http://sil-asia.org/sil-asia-joins-blockchain-for-healthcare-workshop/feed/	~/mirrored_project/sil-asia.org/sil-asia-joins-blockchain-for-healthcare-workshop/feed/index.html	(from http://sil-asia.org/sil-asia-joins-blockchain-for-healthcare-workshop/)
16:42:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2008:42:07%20GMT	http://sil-asia.org/?p=572	~/mirrored_project/sil-asia.org/index273a.html	(from http://sil-asia.org/sil-asia-joins-blockchain-for-healthcare-workshop/)
16:42:09	2640/2640	---M--	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202024%2008:42:07%20GMT	http://sil-asia.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsil-asia.org%2Fsil-asia-gears-up-to-be-a-center-of-excellence-in-ihe%2F	~/mirrored_project/sil-asia.org/wp-json/oembed/1.0/embed27bf.json	(from http://sil-asia.org/sil-asia-gears-up-to-be-a-center-of-excellence-in-ihe/)
16:42:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2008:42:09%20GMT	http://sil-asia.org/?p=568	~/mirrored_project/sil-asia.org/index3a5c.html	(from http://sil-asia.org/sil-asia-gears-up-to-be-a-center-of-excellence-in-ihe/)
16:42:10	78030/78030	---M-Z	200	added ('OK')	application/rss+xml	etag:%220dfd7ddf17c1c2a79dfecce59787b6e3-gzip%22	http://sil-asia.org/sil-asia-gears-up-to-be-a-center-of-excellence-in-ihe/feed/	~/mirrored_project/sil-asia.org/sil-asia-gears-up-to-be-a-center-of-excellence-in-ihe/feed/index.html	(from http://sil-asia.org/sil-asia-gears-up-to-be-a-center-of-excellence-in-ihe/)
16:42:13	61693/61693	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:42:07%20GMT	http://sil-asia.org/2018/05/24/	~/mirrored_project/sil-asia.org/2018/05/24/index.html	(from http://sil-asia.org/sil-asia-joins-blockchain-for-healthcare-workshop/)
16:42:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2008:42:14%20GMT	http://sil-asia.org/?p=1657	~/mirrored_project/sil-asia.org/indexcf56.html	(from http://sil-asia.org/sil-asia-teams-up-with-philippine-primary-care-studies/)
16:42:16	78350/78350	---M-Z	200	added ('OK')	application/rss+xml	etag:%225285e2612343363e3160d420d3d1fd20-gzip%22	http://sil-asia.org/sil-asia-teams-up-with-philippine-primary-care-studies/feed/	~/mirrored_project/sil-asia.org/sil-asia-teams-up-with-philippine-primary-care-studies/feed/index.html	(from http://sil-asia.org/sil-asia-teams-up-with-philippine-primary-care-studies/)
16:42:31	61701/61701	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:42:12%20GMT	http://sil-asia.org/2018/05/11/	~/mirrored_project/sil-asia.org/2018/05/11/index.html	(from http://sil-asia.org/sil-asia-gears-up-to-be-a-center-of-excellence-in-ihe/)
16:42:49	2644/2644	---M--	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202024%2008:42:12%20GMT	http://sil-asia.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsil-asia.org%2Fsil-asia-teams-up-with-philippine-primary-care-studies%2F	~/mirrored_project/sil-asia.org/wp-json/oembed/1.0/embedf306.json	(from http://sil-asia.org/sil-asia-teams-up-with-philippine-primary-care-studies/)
16:42:50	61695/61695	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:42:49%20GMT	http://sil-asia.org/2018/07/06/	~/mirrored_project/sil-asia.org/2018/07/06/index.html	(from http://sil-asia.org/sil-asia-teams-up-with-philippine-primary-care-studies/)
16:42:50	2716/2716	---M--	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202024%2008:42:49%20GMT	http://sil-asia.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsil-asia.org%2Fsil-asia-hosts-capacity-building-workshop-for-viet-nam-moh%2F	~/mirrored_project/sil-asia.org/wp-json/oembed/1.0/embedf0e6-2.json	(from http://sil-asia.org/sil-asia-hosts-capacity-building-workshop-for-viet-nam-moh/)
16:42:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2008:42:51%20GMT	http://sil-asia.org/?p=559	~/mirrored_project/sil-asia.org/index45ff.html	(from http://sil-asia.org/sil-asia-hosts-capacity-building-workshop-for-viet-nam-moh/)
16:42:52	61883/61883	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:42:51%20GMT	http://sil-asia.org/2018/06/16/	~/mirrored_project/sil-asia.org/2018/06/16/index.html	(from http://sil-asia.org/sil-asia-hosts-capacity-building-workshop-for-viet-nam-moh/)
16:42:57	44696/44696	---M--	200	added ('OK')	application/font-sfnt	etag:%22ae98-5886e21128849%22	http://sil-asia.org/wp-includes/fonts/dashicons.ttf?50db0456fde2a241f005968eede3f987	~/mirrored_project/sil-asia.org/wp-includes/fonts/dashicons2ce6.ttf	(from http://sil-asia.org/wp-includes/css/dashicons.min.css?ver=5.3.2)
16:42:58	9246/9246	---M-Z	200	added ('OK')	application/rss+xml	etag:%221f33d65480248d6f6212e1894e7f06e9-gzip%22	http://sil-asia.org/author/tomjones/feed/	~/mirrored_project/sil-asia.org/author/tomjones/feed/index.html	(from http://sil-asia.org/author/tomjones/)
16:43:05	44868/44868	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22af44-5886e21128849%22	http://sil-asia.org/wp-includes/fonts/dashicons.eot?50db0456fde2a241f005968eede3f987	~/mirrored_project/sil-asia.org/wp-includes/fonts/dashicons2ce6.eot	(from http://sil-asia.org/wp-includes/css/dashicons.min.css?ver=5.3.2)
16:43:05	2995/2995	---M-Z	200	added ('OK')	application/rss+xml	etag:%221f33d65480248d6f6212e1894e7f06e9-gzip%22	http://sil-asia.org/author/alvinmarcelo/feed/	~/mirrored_project/sil-asia.org/author/alvinmarcelo/feed/index.html	(from http://sil-asia.org/author/alvinmarcelo/)
16:43:07	4467/4467	---M-Z	200	added ('OK')	application/rss+xml	etag:%221f33d65480248d6f6212e1894e7f06e9-gzip%22	http://sil-asia.org/author/peterdrury/feed/	~/mirrored_project/sil-asia.org/author/peterdrury/feed/index.html	(from http://sil-asia.org/author/peterdrury/)
16:43:08	3017/3017	---M-Z	200	added ('OK')	application/rss+xml	etag:%221f33d65480248d6f6212e1894e7f06e9-gzip%22	http://sil-asia.org/author/kristin/feed/	~/mirrored_project/sil-asia.org/author/kristin/feed/index.html	(from http://sil-asia.org/author/kristin/)
16:43:08	72584/72584	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Dec%202024%2008:42:57%20GMT	http://sil-asia.org/modelling-digital-health-impact-framework-dhif-for-digital-health-initiatives/%22https:/www.adb.org/sites/default/files/institutional-document/202016/better-performing-dmcs.pdf%22https:/www.adb.org/sites/default/files/institutional-document/202016/better-performing-dmcs.pdf/a/span	~/mirrored_project/sil-asia.org/modelling-digital-health-impact-framework-dhif-/_https_/www.adb.org/sites/default/files/institutional-document/202016/better-performing-dmcs.pdf_https_/www.adb.org/sites/default/files/inst/span.253.delaye	(from http://sil-asia.org/modelling-digital-health-impact-framework-dhif-for-digital-health-initiatives/%22https://www.adb.org/sites/default/files/institutional-document/202016/better-performing-dmcs.pdf%22>https://www.adb.org/sites/default/files/institutional-document/202016/better-performing-dmcs.pdf</a></span>')
16:43:08	2583/2583	---M-Z	200	added ('OK')	application/rss+xml	etag:%221f33d65480248d6f6212e1894e7f06e9-gzip%22	http://sil-asia.org/author/roseann/feed/	~/mirrored_project/sil-asia.org/author/roseann/feed/index.html	(from http://sil-asia.org/author/roseann/)
16:43:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2008:43:09%20GMT	http://sil-asia.org/illustrative-models-for-the-digital-health-impact-framework-dhif/%22http:/romebusinessschool.it/en/digital-health-impact-framework/%22http:/romebusinessschool.it/en/digital-health-impact-framework//a/spanspan	~/mirrored_project/sil-asia.org/illustrative-models-for-the-digital-health-impa/_http_/romebusinessschool.it/en/digital-health-impact-framework/_http_/romebusinessschool.it/en/digital-health-impact-framework/a/spanspan.254.delayed	(from http://sil-asia.org/illustrative-models-for-the-digital-health-impact-framework-dhif/%22http://romebusinessschool.it/en/digital-health-impact-framework/%22>http://romebusinessschool.it/en/digital-health-impact-framework/</a></span><span)
16:43:13	79485/79485	---M-Z	200	added ('OK')	application/rss+xml	etag:%222c24b3345a85abdb71fe7d34f0f04879-gzip%22	http://sil-asia.org/sil-asia-hosts-capacity-building-workshop-for-viet-nam-moh/feed/	~/mirrored_project/sil-asia.org/sil-asia-hosts-capacity-building-workshop-for-viet-nam-moh/feed/index.html	(from http://sil-asia.org/sil-asia-hosts-capacity-building-workshop-for-viet-nam-moh/)
16:43:18	72052/72052	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Dec%202024%2008:43:12%20GMT	http://sil-asia.org/illustrative-models-for-the-digital-health-impact-framework-dhif/%22http:/romebusinessschool.it/en/digital-health-impact-framework/%22http:/romebusinessschool.it/en/digital-health-impact-framework/a/spanspan	~/mirrored_project/sil-asia.org/illustrative-models-for-the-digital-health-impa/_http_/romebusinessschool.it/en/digital-health-impact-framework/_http_/romebusinessschool.it/en/digital-health-impact-framework/a/spanspan.255.delayed	(from http://sil-asia.org/illustrative-models-for-the-digital-health-impact-framework-dhif/%22http://romebusinessschool.it/en/digital-health-impact-framework/%22>http://romebusinessschool.it/en/digital-health-impact-framework/</a></span><span)
16:43:20	86917/86917	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:43:19%20GMT	http://sil-asia.org/events/2024-07/	~/mirrored_project/sil-asia.org/events/2024-07/index.html	(from http://sil-asia.org/events/2024-08/)
16:43:24	72902/72902	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:43:20%20GMT	http://sil-asia.org/author/admin/page/8/	~/mirrored_project/sil-asia.org/author/admin/page/8/index.html	(from http://sil-asia.org/author/admin/page/10/)
16:43:24	72668/72668	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Dec%202024%2008:43:19%20GMT	http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/%22https:/www.adb.org/sites/default/files/institutional-document/202016/better-performing-dmcs.pdf%22https:/www.adb.org/sites/default/files/institutional-document/202016/better-performing-dmcs.pdf/a/span	~/mirrored_project/sil-asia.org/how-can-a-developing-member-country-benefit-fro/_https_/www.adb.org/sites/default/files/institutional-document/202016/better-performing-dmcs.pdf_https_/www.adb.org/sites/default/files/inst/span.256.delaye	(from http://sil-asia.org/how-can-a-developing-member-country-benefit-from-the-digital-health-impact-framework-dhif/%22https://www.adb.org/sites/default/files/institutional-document/202016/better-performing-dmcs.pdf%22>https://www.adb.org/sites/default/files/institutional-document/202016/better-performing-dmcs.pdf</a></span>')
16:43:26	841/841	---M-Z	200	added ('OK')	application/rss+xml	etag:%22f94c42da4cee982783a282339b8358a6-gzip%22	http://sil-asia.org/event/doh-kmits-10th-health-ict-update/feed/	~/mirrored_project/sil-asia.org/event/doh-kmits-10th-health-ict-update/feed/index.html	(from http://sil-asia.org/event/doh-kmits-10th-health-ict-update/)
16:43:27	2415/2415	---M--	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202024%2008:43:26%20GMT	http://sil-asia.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsil-asia.org%2Fevent%2Fdoh-kmits-10th-health-ict-update%2F	~/mirrored_project/sil-asia.org/wp-json/oembed/1.0/embed5764.json	(from http://sil-asia.org/event/doh-kmits-10th-health-ict-update/)
16:43:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2008:43:27%20GMT	http://sil-asia.org/?p=2223	~/mirrored_project/sil-asia.org/index3c3f.html	(from http://sil-asia.org/event/doh-kmits-10th-health-ict-update/)
16:43:29	72932/72932	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:43:29%20GMT	http://sil-asia.org/event/summer-internship-of-ntunhs-with-sil-asia/	~/mirrored_project/sil-asia.org/event/summer-internship-of-ntunhs-with-sil-asia/index.html	(from http://sil-asia.org/event/doh-kmits-10th-health-ict-update/)
16:43:30	2757/2757	---M--	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202024%2008:43:30%20GMT	http://sil-asia.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsil-asia.org%2Fevent%2Fnational-fhir-workshop-in-the-philippines%2F	~/mirrored_project/sil-asia.org/wp-json/oembed/1.0/embede6e2.json	(from http://sil-asia.org/event/national-fhir-workshop-in-the-philippines/)
16:43:31	73055/73055	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:43:19%20GMT	http://sil-asia.org/author/admin/page/6/	~/mirrored_project/sil-asia.org/author/admin/page/6/index.html	(from http://sil-asia.org/author/admin/page/4/)
16:43:31	73511/73511	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:43:19%20GMT	http://sil-asia.org/author/admin/page/7/	~/mirrored_project/sil-asia.org/author/admin/page/7/index.html	(from http://sil-asia.org/author/admin/page/5/)
16:43:32	3448/3448	---M--	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202024%2008:43:27%20GMT	http://sil-asia.org/wp-json/tribe/events/v1/events/2223	~/mirrored_project/sil-asia.org/wp-json/tribe/events/v1/events/2223.json	(from http://sil-asia.org/event/doh-kmits-10th-health-ict-update/)
16:43:32	835/835	---M--	200	added ('OK')	text/calendar	date:Sun,%2022%20Dec%202024%2008:43:31%20GMT	http://sil-asia.org/event/doh-kmits-10th-health-ict-update/?ical=1	~/mirrored_project/sil-asia.org/event/doh-kmits-10th-health-ict-update/indexedf3.html	(from http://sil-asia.org/event/doh-kmits-10th-health-ict-update/)
16:43:32	918/918	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b1f80bcc6afae4e3578db411b5c105e4-gzip%22	http://sil-asia.org/event/national-fhir-workshop-in-the-philippines/feed/	~/mirrored_project/sil-asia.org/event/national-fhir-workshop-in-the-philippines/feed/index.html	(from http://sil-asia.org/event/national-fhir-workshop-in-the-philippines/)
16:43:32	14341/14341	---MC-	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202024%2008:43:30%20GMT	http://sil-asia.org/wp-json/tribe/events/v1/events/2317	~/mirrored_project/sil-asia.org/wp-json/tribe/events/v1/events/2317.json	(from http://sil-asia.org/event/national-fhir-workshop-in-the-philippines/)
16:43:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2008:43:32%20GMT	http://sil-asia.org/?p=2317	~/mirrored_project/sil-asia.org/index1800.html	(from http://sil-asia.org/event/national-fhir-workshop-in-the-philippines/)
16:43:33	72919/72919	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2008:43:32%20GMT	http://sil-asia.org/event/6th-annual-asia-healthcare-week-by-informa-connect-singapore/	~/mirrored_project/sil-asia.org/event/6th-annual-asia-healthcare-week-by-informa-connect-singapore/index.html	(from http://sil-asia.org/event/national-fhir-workshop-in-the-philippines/)
